TIMESTAMP,Counter,DepthCm,Latitude,Longitude
13/04/2016 7:31,102366,50.63,79.982247,-86.286298
13/04/2016 7:31,102367,40.18,79.982248,-86.286230
13/04/2016 7:31,102368,65.08,79.982240,-86.286172
13/04/2016 7:31,102369,73.4,79.982240,-86.286110
13/04/2016 7:31,102370,73.17,79.982233,-86.286032
13/04/2016 7:31,102371,79.8,79.982223,-86.285952
13/04/2016 7:31,102372,82.3,79.982220,-86.285940
13/04/2016 7:31,102373,66.09,79.982217,-86.285817
13/04/2016 7:31,102374,6.958,79.982210,-86.285803
13/04/2016 7:31,102375,6.396,79.982208,-86.285785
13/04/2016 7:31,102376,11.29,79.982213,-86.285765
13/04/2016 7:31,102377,9.88,79.982212,-86.285662
13/04/2016 7:31,102378,9.09,79.982212,-86.285640
13/04/2016 7:31,102379,3.867,79.982222,-86.285633
13/04/2016 7:31,102380,11.57,79.982223,-86.285693
13/04/2016 7:31,102381,17.53,79.982232,-86.285610
13/04/2016 7:31,102382,10.33,79.982240,-86.285583
13/04/2016 7:31,102383,13.03,79.982248,-86.285547
13/04/2016 7:31,102384,34.78,79.982253,-86.285553
13/04/2016 7:31,102385,69.74,79.982263,-86.285523
13/04/2016 7:31,102386,53.67,79.982272,-86.285507
13/04/2016 7:31,102387,79.47,79.982287,-86.285457
13/04/2016 7:31,102388,97.7,79.982297,-86.285457
13/04/2016 7:31,102389,82.6,79.982312,-86.285493
13/04/2016 7:31,102390,70.14,79.982315,-86.285455
13/04/2016 7:31,102391,83.5,79.982317,-86.285400
13/04/2016 7:31,102392,71.82,79.982333,-86.285398
13/04/2016 7:31,102393,66.71,79.982348,-86.285405
13/04/2016 7:31,102394,66.09,79.982367,-86.285368
13/04/2016 7:31,102395,63.67,79.982367,-86.285332
13/04/2016 7:31,102396,60.13,79.982373,-86.285393
13/04/2016 7:31,102397,65.19,79.982380,-86.285448
13/04/2016 7:31,102398,65.64,79.982378,-86.285502
13/04/2016 7:31,102399,68.68,79.982365,-86.285428
13/04/2016 7:31,102400,71.65,79.982372,-86.285648
13/04/2016 7:31,102401,95.5,79.982382,-86.285708
13/04/2016 7:31,102402,106.9,79.982387,-86.285752
13/04/2016 7:31,102403,81.8,79.982390,-86.285813
13/04/2016 7:31,102404,78.01,79.982390,-86.285857
13/04/2016 7:32,102405,13.87,79.982390,-86.285842
13/04/2016 7:32,102406,9.38,79.982397,-86.285925
13/04/2016 7:32,102407,61.03,79.982393,-86.286090
13/04/2016 7:32,102408,63.62,79.982410,-86.286152
13/04/2016 7:32,102409,102.3,79.982420,-86.286220
13/04/2016 7:32,102410,118.7,79.982425,-86.286275
13/04/2016 7:32,102411,101.7,79.982432,-86.286337
13/04/2016 7:32,102412,82.2,79.982428,-86.286363
13/04/2016 7:32,102413,76.32,79.982435,-86.286442
13/04/2016 7:32,102414,90.3,79.982438,-86.286515
13/04/2016 7:32,102415,92.3,79.982435,-86.286590
13/04/2016 7:32,102416,95.1,79.982418,-86.286597
13/04/2016 7:32,102417,100,79.982410,-86.286545
13/04/2016 7:32,102418,112.2,79.982413,-86.286473
13/04/2016 7:32,102419,94.6,79.982397,-86.286455
13/04/2016 7:32,102420,111.2,79.982385,-86.286387
13/04/2016 7:32,102421,99.8,79.982378,-86.286390
13/04/2016 7:32,102422,86.2,79.982370,-86.286375
13/04/2016 7:32,102423,77.95,79.982365,-86.286303
13/04/2016 7:32,102424,77.61,79.982362,-86.286240
13/04/2016 7:32,102425,61.03,79.982365,-86.286183
13/04/2016 7:32,102426,26.86,79.982353,-86.286142
13/04/2016 7:32,102427,11.34,79.982353,-86.286130
13/04/2016 7:32,102428,20.45,79.982342,-86.286070
13/04/2016 7:32,102429,24.83,79.982333,-86.286013
13/04/2016 7:32,102430,37.09,79.982323,-86.285975
13/04/2016 7:32,102431,34.16,79.982312,-86.285932
13/04/2016 7:32,102432,52.04,79.982327,-86.285888
13/04/2016 7:32,102433,14.49,79.982335,-86.285898
13/04/2016 7:32,102434,40.01,79.982342,-86.285912
13/04/2016 7:32,102435,45.12,79.982325,-86.285790
13/04/2016 7:32,102436,7.071,79.982347,-86.285775
13/04/2016 7:32,102437,75.76,79.982358,-86.285863
13/04/2016 7:32,102438,55.52,79.982353,-86.285923
13/04/2016 7:32,102439,31.47,79.982358,-86.286008
13/04/2016 7:32,102440,60.81,79.982370,-86.286070
13/04/2016 7:59,100684,10.1,79.982508,-86.287932
13/04/2016 7:59,100685,18.71,79.982512,-86.287883
13/04/2016 7:59,100686,19.37,79.982525,-86.287895
13/04/2016 7:59,100687,22.77,79.982540,-86.287857
13/04/2016 7:59,100688,26.66,79.982557,-86.287802
13/04/2016 7:59,100689,21.18,79.982562,-86.287772
13/04/2016 7:59,100690,30.94,79.982585,-86.287692
13/04/2016 7:59,100691,37.19,79.982600,-86.287648
13/04/2016 7:59,100692,37.46,79.982610,-86.287613
13/04/2016 7:59,100693,30.88,79.982632,-86.287570
13/04/2016 7:59,100694,30.99,79.982637,-86.287615
13/04/2016 7:59,100695,34.88,79.982652,-86.287588
13/04/2016 7:59,100696,47.61,79.982667,-86.287562
13/04/2016 7:59,100697,34.34,79.982668,-86.287553
13/04/2016 7:59,100698,18.49,79.982680,-86.287485
13/04/2016 7:59,100699,20.3,79.982688,-86.287452
13/04/2016 7:59,100700,54.29,79.982695,-86.287415
13/04/2016 7:59,100701,53.97,79.982723,-86.287405
13/04/2016 7:59,100702,8.78,79.982730,-86.287367
13/04/2016 7:59,100703,14.21,79.982748,-86.287298
13/04/2016 7:59,100704,12.84,79.982752,-86.287225
13/04/2016 7:59,100705,30.5,79.982748,-86.287167
13/04/2016 7:59,100706,28.52,79.982762,-86.287200
13/04/2016 7:59,100707,28.58,79.982762,-86.287205
13/04/2016 7:59,100708,33.02,79.982760,-86.287142
13/04/2016 7:59,100709,32.91,79.982755,-86.287032
13/04/2016 7:59,100710,40.37,79.982757,-86.286953
13/04/2016 7:59,100711,45.52,79.982748,-86.286870
13/04/2016 8:00,100712,45.36,79.982745,-86.286862
13/04/2016 8:00,100713,31.05,79.982740,-86.286798
13/04/2016 8:00,100714,30.77,79.982728,-86.286743
13/04/2016 8:00,100715,20.46,79.982723,-86.286717
13/04/2016 8:00,100716,7.577,79.982712,-86.286622
13/04/2016 8:00,100717,9.33,79.982707,-86.286592
13/04/2016 8:00,100718,16.95,79.982707,-86.286532
13/04/2016 8:00,100719,23.7,79.982708,-86.286483
13/04/2016 8:00,100720,23.09,79.982695,-86.286417
13/04/2016 8:00,100721,23.26,79.982685,-86.286380
13/04/2016 8:00,100722,28.85,79.982675,-86.286277
13/04/2016 8:00,100723,24.52,79.982660,-86.286220
13/04/2016 8:00,100724,21.5,79.982658,-86.286168
13/04/2016 8:00,100725,13.44,79.982668,-86.286150
13/04/2016 8:00,100726,17.94,79.982667,-86.286075
13/04/2016 8:00,100727,27.32,79.982665,-86.286047
13/04/2016 8:00,100728,33.79,79.982660,-86.286002
13/04/2016 8:00,100729,25.34,79.982657,-86.285900
13/04/2016 8:00,100730,39.05,79.982648,-86.285812
13/04/2016 8:00,100731,37.74,79.982643,-86.285777
13/04/2016 8:00,100732,22,79.982637,-86.285733
13/04/2016 8:00,100733,31.76,79.982628,-86.285642
13/04/2016 8:00,100734,26.44,79.982620,-86.285592
13/04/2016 8:00,100735,50.29,79.982617,-86.285470
13/04/2016 8:00,100736,38.17,79.982613,-86.285423
13/04/2016 8:00,100737,34.17,79.982610,-86.285383
13/04/2016 8:00,100738,32.03,79.982603,-86.285302
13/04/2016 8:00,100739,25.01,79.982598,-86.285205
13/04/2016 8:00,100740,16.84,79.982592,-86.285155
13/04/2016 8:00,100741,17.23,79.982590,-86.285123
13/04/2016 8:00,100742,17.28,79.982577,-86.285048
13/04/2016 8:00,100743,15.09,79.982578,-86.284982
13/04/2016 8:00,100744,21.28,79.982573,-86.284912
13/04/2016 8:00,100745,25.62,79.982565,-86.284795
13/04/2016 8:00,100746,17.45,79.982567,-86.284715
13/04/2016 8:00,100747,37.79,79.982565,-86.284687
13/04/2016 8:00,100748,36.75,79.982555,-86.284615
13/04/2016 8:00,100749,37.08,79.982547,-86.284538
13/04/2016 8:00,100750,41.52,79.982537,-86.284515
13/04/2016 8:00,100751,54.51,79.982530,-86.284405
13/04/2016 8:00,100752,28.8,79.982525,-86.284402
13/04/2016 8:00,100753,19.97,79.982525,-86.284305
13/04/2016 8:00,100754,28.52,79.982525,-86.284247
13/04/2016 8:00,100755,26.71,79.982520,-86.284167
13/04/2016 8:00,100756,30.28,79.982513,-86.284103
13/04/2016 8:00,100757,20.08,79.982515,-86.284017
13/04/2016 8:00,100758,22.93,79.982510,-86.283985
13/04/2016 8:00,100759,21.72,79.982498,-86.283887
13/04/2016 8:00,100760,10.37,79.982492,-86.283850
13/04/2016 8:00,100761,14.76,79.982492,-86.283810
13/04/2016 8:00,100762,19.53,79.982488,-86.283738
13/04/2016 8:00,100763,23.15,79.982483,-86.283638
13/04/2016 8:00,100764,16.51,79.982482,-86.283660
13/04/2016 8:00,100765,3.958,79.982470,-86.283680
13/04/2016 8:00,100766,23.86,79.982468,-86.283665
13/04/2016 8:00,100767,13.77,79.982457,-86.283685
13/04/2016 8:00,100768,8.07,79.982447,-86.283702
13/04/2016 8:00,100769,31.81,79.982435,-86.283740
13/04/2016 8:00,100770,11.63,79.982420,-86.283825
13/04/2016 8:00,100771,35.43,79.982413,-86.283850
13/04/2016 8:00,100772,33.95,79.982408,-86.283857
13/04/2016 8:00,100773,32.47,79.982395,-86.283895
13/04/2016 8:00,100774,39,79.982385,-86.283915
13/04/2016 8:00,100775,25.73,79.982377,-86.283978
13/04/2016 8:00,100776,10.43,79.982362,-86.284008
13/04/2016 8:00,100777,10.7,79.982350,-86.284008
13/04/2016 8:00,100778,7.357,79.982348,-86.284023
13/04/2016 8:00,100779,7.028,79.982330,-86.284060
13/04/2016 8:00,100780,7.357,79.982318,-86.284083
13/04/2016 8:00,100781,7.138,79.982307,-86.284142
13/04/2016 8:00,100782,20.57,79.982303,-86.284158
13/04/2016 8:00,100783,39.49,79.982287,-86.284152
13/04/2016 8:00,100784,51.61,79.982268,-86.284158
13/04/2016 8:00,100785,72.72,79.982258,-86.284225
13/04/2016 8:00,100786,42.45,79.982250,-86.284250
13/04/2016 8:01,100787,22.27,79.982240,-86.284248
13/04/2016 8:01,100788,7.467,79.982240,-86.284265
13/04/2016 8:01,100789,15.69,79.982228,-86.284292
13/04/2016 8:01,100790,26.49,79.982208,-86.284303
13/04/2016 8:01,100791,13.83,79.982200,-86.284320
13/04/2016 8:01,100792,18.98,79.982187,-86.284363
13/04/2016 8:01,100793,20.19,79.982175,-86.284408
13/04/2016 8:01,100794,28.74,79.982170,-86.284438
13/04/2016 8:01,100795,8.67,79.982158,-86.284442
13/04/2016 8:01,100796,8.51,79.982148,-86.284438
13/04/2016 8:01,100797,10.65,79.982137,-86.284440
13/04/2016 8:01,100798,15.47,79.982130,-86.284483
13/04/2016 8:01,100799,15.31,79.982118,-86.284498
13/04/2016 8:01,100800,29.35,79.982092,-86.284565
13/04/2016 8:01,100801,16.79,79.982080,-86.284572
13/04/2016 8:01,100802,11.85,79.982078,-86.284593
13/04/2016 8:01,100803,27.26,79.982068,-86.284647
13/04/2016 8:01,100804,9.77,79.982053,-86.284687
13/04/2016 8:01,100805,9.72,79.982042,-86.284858
13/04/2016 8:01,100806,10.32,79.982035,-86.284870
13/04/2016 8:01,100807,15.36,79.982023,-86.284942
13/04/2016 8:01,100808,13.39,79.982017,-86.284965
13/04/2016 8:01,100809,13.5,79.982002,-86.284990
13/04/2016 8:01,100810,25.62,79.981993,-86.284997
13/04/2016 8:01,100811,16.79,79.981980,-86.285005
13/04/2016 8:01,100812,13.44,79.981967,-86.285068
13/04/2016 8:01,100813,10.15,79.981958,-86.285100
13/04/2016 8:01,100814,12.02,79.981947,-86.285147
13/04/2016 8:01,100815,10.54,79.981932,-86.285158
13/04/2016 8:01,100816,9.17,79.981927,-86.285203
13/04/2016 8:01,100817,10.26,79.981925,-86.285222
13/04/2016 8:01,100818,8.89,79.981928,-86.285287
13/04/2016 8:01,100819,9.33,79.981935,-86.285343
13/04/2016 8:01,100820,16.4,79.981942,-86.285390
13/04/2016 8:01,100821,9,79.981948,-86.285458
13/04/2016 8:01,100822,14.16,79.981952,-86.285493
13/04/2016 8:01,100823,24.79,79.981962,-86.285575
13/04/2016 8:01,100824,55.28,79.981968,-86.285623
13/04/2016 8:01,100825,60,79.981973,-86.285692
13/04/2016 8:01,100826,66.03,79.981968,-86.285762
13/04/2016 8:01,100827,66.25,79.981968,-86.285775
13/04/2016 8:01,100828,66.36,79.981975,-86.285860
13/04/2016 8:01,100829,47.17,79.981978,-86.285883
13/04/2016 8:01,100830,38.94,79.981992,-86.286008
13/04/2016 8:01,100831,48.48,79.982012,-86.286082
13/04/2016 8:01,100832,13.06,79.982012,-86.286117
13/04/2016 8:01,100833,22.38,79.982008,-86.286177
13/04/2016 8:01,100834,48.32,79.982017,-86.286258
13/04/2016 8:01,100835,53.8,79.982055,-86.286312
13/04/2016 8:01,100836,51.83,79.982058,-86.286378
13/04/2016 8:01,100837,68.33,79.982062,-86.286447
13/04/2016 8:01,100838,64.49,79.982058,-86.286482
13/04/2016 8:01,100839,46.51,79.982053,-86.286578
13/04/2016 8:01,100840,35.76,79.982053,-86.286590
13/04/2016 8:01,100841,44.59,79.982058,-86.286670
13/04/2016 8:01,100842,39.21,79.982062,-86.286733
13/04/2016 8:01,100843,37.46,79.982068,-86.286788
13/04/2016 8:01,100844,38.28,79.982078,-86.286847
13/04/2016 8:01,100845,35.93,79.982087,-86.286907
13/04/2016 8:01,100846,42.72,79.982085,-86.286980
13/04/2016 8:01,100847,71.57,79.982090,-86.287048
13/04/2016 8:01,100848,4.725,79.982100,-86.287112
13/04/2016 8:01,100849,41.9,79.982105,-86.287192
13/04/2016 8:01,100850,33.68,79.982105,-86.287210
13/04/2016 8:01,100851,24.68,79.982118,-86.287248
13/04/2016 8:01,100852,7.906,79.982130,-86.287323
13/04/2016 8:01,100853,48.1,79.982140,-86.287420
13/04/2016 8:01,100854,48.48,79.982145,-86.287483
13/04/2016 8:01,100855,44.21,79.982145,-86.287537
13/04/2016 8:01,100856,64.82,79.982153,-86.287597
13/04/2016 8:01,100857,73.38,79.982153,-86.287603
13/04/2016 8:01,100858,32.14,79.982170,-86.287627
13/04/2016 8:01,100859,18.93,79.982172,-86.287628
13/04/2016 8:01,100860,10.21,79.982180,-86.287598
13/04/2016 8:01,100861,11.58,79.982195,-86.287632
13/04/2016 8:01,100862,9.11,79.982202,-86.287642
13/04/2016 8:01,100863,10.26,79.982220,-86.287623
13/04/2016 8:01,100864,33.13,79.982232,-86.287587
13/04/2016 8:01,100865,12.84,79.982243,-86.287545
13/04/2016 8:01,100866,41.24,79.982257,-86.287553
13/04/2016 8:02,100867,34.99,79.982267,-86.287522
13/04/2016 8:02,100868,32.69,79.982280,-86.287567
13/04/2016 8:02,100869,18,79.982293,-86.287593
13/04/2016 8:02,100870,17.56,79.982310,-86.287613
13/04/2016 8:02,100871,21.07,79.982322,-86.287663
13/04/2016 8:02,100872,16.13,79.982335,-86.287750
13/04/2016 8:02,100873,13.33,79.982333,-86.287778
13/04/2016 8:02,100874,13.72,79.982335,-86.287820
13/04/2016 8:02,100875,9.88,79.982337,-86.287848
13/04/2016 8:02,100876,14.71,79.982345,-86.287945
13/04/2016 8:02,100877,13.5,79.982352,-86.287983
13/04/2016 8:02,100878,16.73,79.982352,-86.288068
13/04/2016 8:02,100879,10.43,79.982357,-86.288148
13/04/2016 8:02,100880,11.31,79.982352,-86.288243
13/04/2016 8:02,100881,12.02,79.982348,-86.288297
13/04/2016 8:02,100882,10.21,79.982355,-86.288278
13/04/2016 8:02,100883,33.51,79.982367,-86.288228
13/04/2016 8:02,100884,11.2,79.982380,-86.288217
13/04/2016 8:02,100885,11.42,79.982390,-86.288193
13/04/2016 8:02,100886,12.9,79.982400,-86.288167
13/04/2016 8:02,100887,40.75,79.982418,-86.288137
13/04/2016 8:02,100888,30.5,79.982422,-86.288098
13/04/2016 8:02,100889,22.38,79.982430,-86.288068
13/04/2016 8:02,100890,13.33,79.982442,-86.288037
13/04/2016 8:02,100891,10.98,79.982448,-86.288015
13/04/2016 8:02,100892,12.46,79.982453,-86.287987
13/04/2016 8:02,100893,11.09,79.982458,-86.287782
13/04/2016 8:02,100894,14.6,79.982492,-86.287750
13/04/2016 8:02,100895,10.43,79.982498,-86.287730
13/04/2016 8:02,100896,9.66,79.982502,-86.287673
13/04/2016 8:02,100897,12.73,79.982508,-86.287632
13/04/2016 8:02,100898,28.08,79.982518,-86.287597
13/04/2016 8:02,100899,22.27,79.982528,-86.287583
13/04/2016 8:02,100900,16.68,79.982547,-86.287532
13/04/2016 8:02,100901,15.75,79.982562,-86.287527
13/04/2016 8:02,100902,24.52,79.982570,-86.287502
13/04/2016 8:02,100903,26.55,79.982575,-86.287492
13/04/2016 8:02,100904,9.55,79.982578,-86.287462
13/04/2016 8:02,100905,11.14,79.982595,-86.287458
13/04/2016 8:02,100906,25.18,79.982603,-86.287443
13/04/2016 8:02,100907,29.35,79.982613,-86.287420
13/04/2016 8:02,100908,57.37,79.982618,-86.287380
13/04/2016 8:02,100909,54.24,79.982622,-86.287365
13/04/2016 8:02,100910,36.2,79.982633,-86.287325
13/04/2016 8:02,100911,23.75,79.982643,-86.287268
13/04/2016 8:02,100912,12.07,79.982652,-86.287233
13/04/2016 8:02,100913,43.27,79.982677,-86.287165
13/04/2016 8:02,100914,30.72,79.982693,-86.287133
13/04/2016 8:02,100915,99.8,79.982707,-86.287090
13/04/2016 8:02,100916,74.36,79.982707,-86.287020
13/04/2016 8:02,100917,60,79.982700,-86.286985
13/04/2016 8:02,100918,69.76,79.982687,-86.286950
13/04/2016 8:02,100919,66.25,79.982680,-86.286902
13/04/2016 8:02,100920,53.03,79.982683,-86.286843
13/04/2016 8:02,100921,47.06,79.982680,-86.286798
13/04/2016 8:02,100922,36.8,79.982672,-86.286765
13/04/2016 8:02,100923,48.04,79.982667,-86.286728
13/04/2016 8:02,100924,45.58,79.982660,-86.286702
13/04/2016 8:02,100925,28.85,79.982648,-86.286612
13/04/2016 8:02,100926,17.67,79.982642,-86.286565
13/04/2016 8:02,100927,17.78,79.982640,-86.286500
13/04/2016 8:02,100928,19.86,79.982635,-86.286450
13/04/2016 8:02,100929,10.43,79.982627,-86.286390
13/04/2016 8:02,100930,8.34,79.982622,-86.286333
13/04/2016 8:02,100931,7.303,79.982615,-86.286258
13/04/2016 8:02,100932,10.76,79.982613,-86.286222
13/04/2016 8:02,100933,8.45,79.982613,-86.286122
13/04/2016 8:02,100934,6.041,79.982617,-86.286057
13/04/2016 8:02,100935,31.87,79.982622,-86.285945
13/04/2016 8:02,100936,36.97,79.982620,-86.285863
13/04/2016 8:02,100937,48.7,79.982615,-86.285815
13/04/2016 8:02,100938,40.81,79.982605,-86.285735
13/04/2016 8:02,100939,39.27,79.982602,-86.285720
13/04/2016 8:02,100940,37.52,79.982597,-86.285645
13/04/2016 8:02,100941,49.58,79.982592,-86.285623
13/04/2016 8:02,100942,9.88,79.982588,-86.285562
13/04/2016 8:02,100943,17.23,79.982583,-86.285508
13/04/2016 8:02,100944,21.07,79.982578,-86.285475
13/04/2016 8:02,100945,11.09,79.982567,-86.285458
13/04/2016 8:02,100946,7.467,79.982555,-86.285355
13/04/2016 8:03,100947,18.21,79.982550,-86.285283
13/04/2016 8:03,100948,10.32,79.982540,-86.285223
13/04/2016 8:03,100949,5.822,79.982538,-86.285125
13/04/2016 8:03,100950,14.71,79.982532,-86.285020
13/04/2016 8:03,100951,34.99,79.982527,-86.284975
13/04/2016 8:03,100952,69.98,79.982525,-86.284903
13/04/2016 8:03,100953,61.53,79.982523,-86.284867
13/04/2016 8:03,100954,45.19,79.982515,-86.284822
13/04/2016 8:03,100955,51.11,79.982502,-86.284758
13/04/2016 8:03,100956,60.33,79.982498,-86.284682
13/04/2016 8:03,100957,55.5,79.982490,-86.284657
13/04/2016 8:03,100958,70.91,79.982492,-86.284587
13/04/2016 8:03,100959,54.4,79.982485,-86.284505
13/04/2016 8:03,100960,49.63,79.982480,-86.284423
13/04/2016 8:03,100961,34.45,79.982480,-86.284410
13/04/2016 8:03,100962,12.4,79.982467,-86.284285
13/04/2016 8:03,100963,34.01,79.982470,-86.284267
13/04/2016 8:03,100964,26.44,79.982462,-86.284207
13/04/2016 8:03,100965,44.92,79.982447,-86.284182
13/04/2016 8:03,100966,49.31,79.982442,-86.284187
13/04/2016 8:03,100967,38.78,79.982428,-86.284222
13/04/2016 8:03,100968,33.57,79.982413,-86.284245
13/04/2016 8:03,100969,34.88,79.982408,-86.284283
13/04/2016 8:03,100970,40.86,79.982393,-86.284312
13/04/2016 8:03,100971,40.53,79.982387,-86.284332
13/04/2016 8:03,100972,48.1,79.982380,-86.284368
13/04/2016 8:03,100973,39.33,79.982370,-86.284405
13/04/2016 8:03,100974,34.45,79.982355,-86.284408
13/04/2016 8:03,100975,48.7,79.982348,-86.284437
13/04/2016 8:03,100976,47.61,79.982327,-86.284478
13/04/2016 8:03,100977,49.91,79.982327,-86.284522
13/04/2016 8:03,100978,44.32,79.982317,-86.284545
13/04/2016 8:03,100979,32.58,79.982315,-86.284560
13/04/2016 8:03,100980,44.53,79.982330,-86.284662
13/04/2016 8:03,100981,29.13,79.982318,-86.284743
13/04/2016 8:03,100982,8.95,79.982303,-86.284748
13/04/2016 8:03,100983,56.82,79.982280,-86.284783
13/04/2016 8:03,100984,10.54,79.982270,-86.284813
13/04/2016 8:03,100985,10.21,79.982267,-86.284847
13/04/2016 8:03,100986,11.2,79.982252,-86.284860
13/04/2016 8:03,100987,51.39,79.982238,-86.284880
13/04/2016 8:03,100988,43.44,79.982218,-86.284888
13/04/2016 8:03,100989,12.24,79.982210,-86.284905
13/04/2016 8:03,100990,7.632,79.982192,-86.284952
13/04/2016 8:03,100991,10.1,79.982175,-86.284968
13/04/2016 8:03,100992,16.79,79.982165,-86.284997
13/04/2016 8:03,100993,26.66,79.982165,-86.285020
13/04/2016 8:03,100994,19.53,79.982153,-86.285068
13/04/2016 8:03,100995,29.4,79.982137,-86.285107
13/04/2016 8:03,100996,45.74,79.982130,-86.285123
13/04/2016 8:03,100997,32.09,79.982122,-86.285130
13/04/2016 8:03,100998,17.67,79.982105,-86.285132
13/04/2016 8:03,100999,19.42,79.982097,-86.285145
13/04/2016 8:03,101000,13.5,79.982078,-86.285162
13/04/2016 8:03,101001,17.17,79.982072,-86.285192
13/04/2016 8:03,101002,24.03,79.982057,-86.285227
13/04/2016 8:03,101003,34.99,79.982050,-86.285240
13/04/2016 8:03,101004,27.7,79.982042,-86.285267
13/04/2016 8:03,101005,15.97,79.982028,-86.285335
13/04/2016 8:03,101006,35.21,79.982032,-86.285407
13/04/2016 8:03,101007,52.98,79.982033,-86.285438
13/04/2016 8:03,101008,49.91,79.982042,-86.285505
13/04/2016 8:03,101009,44.59,79.982043,-86.285547
13/04/2016 8:03,101010,34.88,79.982043,-86.285608
13/04/2016 8:03,101011,40.09,79.982053,-86.285660
13/04/2016 8:03,101012,41.19,79.982058,-86.285753
13/04/2016 8:03,101013,66.3,79.982070,-86.285807
13/04/2016 8:03,101014,29.07,79.982065,-86.285855
13/04/2016 8:03,101015,13.88,79.982057,-86.285907
13/04/2016 8:03,101016,34.88,79.982080,-86.285987
13/04/2016 8:03,101017,47.88,79.982082,-86.286053
13/04/2016 8:03,101018,59.67,79.982088,-86.286163
13/04/2016 8:03,101019,61.97,79.982092,-86.286213
13/04/2016 8:03,101020,10.48,79.982093,-86.286302
13/04/2016 8:04,101021,15.47,79.982098,-86.286337
13/04/2016 8:04,101022,26,79.982097,-86.286373
13/04/2016 8:04,101023,22.44,79.982102,-86.286448
13/04/2016 8:04,101024,28.91,79.982110,-86.286495
13/04/2016 8:04,101025,25.67,79.982125,-86.286585
13/04/2016 8:04,101026,8.62,79.982143,-86.286698
13/04/2016 8:04,101027,6.864,79.982150,-86.286730
13/04/2016 8:04,101028,13.72,79.982148,-86.286797
13/04/2016 8:04,101029,31.37,79.982143,-86.286842
13/04/2016 8:04,101030,47.55,79.982140,-86.286887
13/04/2016 8:04,101031,67.78,79.982140,-86.286922
13/04/2016 8:04,101032,80.6,79.982162,-86.287003
13/04/2016 8:04,101033,76.89,79.982175,-86.287108
13/04/2016 8:04,101034,89.5,79.982177,-86.287203
13/04/2016 8:04,101035,95.6,79.982182,-86.287273
13/04/2016 8:04,101036,71.24,79.982192,-86.287305
13/04/2016 8:04,101037,26.33,79.982193,-86.287353
13/04/2016 8:04,101038,61.59,79.982202,-86.287355
13/04/2016 8:04,101039,17.45,79.982217,-86.287308
13/04/2016 8:04,101040,28.85,79.982227,-86.287317
13/04/2016 8:04,101041,99.4,79.982245,-86.287308
13/04/2016 8:04,101042,85.9,79.982250,-86.287305
13/04/2016 8:04,101043,68.55,79.982267,-86.287260
13/04/2016 8:04,101044,26.99,79.982275,-86.287227
13/04/2016 8:04,101045,22.6,79.982297,-86.287258
13/04/2016 8:04,101046,16.84,79.982295,-86.287280
13/04/2016 8:04,101047,9,79.982312,-86.287267
13/04/2016 8:04,101048,6.48,79.982313,-86.287273
13/04/2016 8:04,101049,9.55,79.982332,-86.287325
13/04/2016 8:04,101050,9.77,79.982350,-86.287362
13/04/2016 8:04,101051,7.303,79.982357,-86.287402
13/04/2016 8:04,101052,33.13,79.982378,-86.287402
13/04/2016 8:04,101053,11.42,79.982388,-86.287450
13/04/2016 8:04,101054,10.1,79.982392,-86.287533
13/04/2016 8:04,101055,9.61,79.982392,-86.287570
13/04/2016 8:04,101056,11.09,79.982395,-86.287710
13/04/2016 8:04,101057,17.01,79.982428,-86.287447
13/04/2016 8:04,101058,37.3,79.982443,-86.287422
13/04/2016 8:04,101059,22.05,79.982465,-86.287392
13/04/2016 8:04,101060,27.54,79.982478,-86.287358
13/04/2016 8:04,101061,19.2,79.982492,-86.287342
13/04/2016 8:04,101062,5.877,79.982497,-86.287328
13/04/2016 8:04,101063,5.877,79.982498,-86.287285
13/04/2016 8:04,101064,5.054,79.982507,-86.287287
13/04/2016 8:04,101065,7.138,79.982510,-86.287215
13/04/2016 8:04,101066,11.2,79.982520,-86.287192
13/04/2016 8:04,101067,6.425,79.982533,-86.287177
13/04/2016 8:04,101068,10.65,79.982535,-86.287153
13/04/2016 8:04,101069,21.94,79.982547,-86.287137
13/04/2016 8:04,101070,12.95,79.982560,-86.287115
13/04/2016 8:04,101071,28.63,79.982568,-86.287078
13/04/2016 8:04,101072,7.083,79.982580,-86.287013
13/04/2016 8:04,101073,43.44,79.982597,-86.287008
13/04/2016 8:04,101074,58.68,79.982600,-86.286978
13/04/2016 8:04,101075,41.3,79.982620,-86.286940
13/04/2016 8:04,101076,44.1,79.982625,-86.286890
13/04/2016 8:04,101077,30.83,79.982632,-86.286890
13/04/2016 8:04,101078,38.28,79.982633,-86.286880
13/04/2016 8:04,101079,63.84,79.982625,-86.286825
13/04/2016 8:04,101080,54.29,79.982622,-86.286805
13/04/2016 8:04,101081,48.81,79.982612,-86.286722
13/04/2016 8:04,101082,43.11,79.982607,-86.286653
13/04/2016 8:04,101083,42.78,79.982598,-86.286583
13/04/2016 8:04,101084,16.51,79.982595,-86.286510
13/04/2016 8:04,101085,25.34,79.982590,-86.286475
13/04/2016 8:04,101086,14.05,79.982587,-86.286433
13/04/2016 8:04,101087,11.63,79.982587,-86.286375
13/04/2016 8:04,101088,14.1,79.982580,-86.286325
13/04/2016 8:04,101089,10.76,79.982575,-86.286267
13/04/2016 8:04,101090,8.56,79.982563,-86.286210
